Date,Train UID,Departure Time,Arrival Time,Delay,Delay_Low,Delayed Arrival Time_Low,Delay_Medium,Delayed Arrival Time_Medium,Delay_High,Delayed Arrival Time_High
18/01/2024,C28860,18:30:00,23:16:00,16,1.6,23:17:36,4.8,23:20:48,11.2,23:27:12
18/01/2024,C28868,19:00:00,23:24:00,20,2,23:26:00,6,23:30:00,14,23:38:00
18/01/2024,C28871,07:00:00,11:20:00,40,4,11:24:00,12,11:32:00,28,11:48:00
18/01/2024,C28876,09:30:00,14:15:00,19,1.9000000000000001,14:16:54,5.7,14:20:42,13.299999999999999,14:28:18
18/01/2024,C28880,10:30:00,15:09:00,9,0.9,15:09:54,2.6999999999999997,15:11:42,6.3,15:15:18
18/01/2024,C28885,18:00:00,22:20:00,52,5.2,22:25:12,15.6,22:35:36,36.4,22:56:24
18/01/2024,C11451,10:45:00,15:11:00,29,2.9000000000000004,15:13:54,8.7,15:19:42,20.299999999999997,15:31:18
19/01/2024,C11448,05:48:00,10:08:00,21,2.1,10:10:06,6.3,10:14:18,14.7,10:22:42
19/01/2024,C11451,10:45:00,15:11:00,7,0.7000000000000001,15:11:42,2.1,15:13:06,4.8999999999999995,15:15:54
19/01/2024,C11454,12:18:00,16:41:00,24,2.4000000000000004,16:43:24,7.199999999999999,16:48:12,16.799999999999997,16:57:48
19/01/2024,C11457,14:48:00,19:11:00,20,2,19:13:00,6,19:17:00,14,19:25:00
19/01/2024,C11460,20:27:00,04:08:00,10,1,04:09:00,3,04:11:00,7,04:15:00
19/01/2024,C28828,06:15:00,11:14:00,28,2.8000000000000003,11:16:48,8.4,11:22:24,19.599999999999998,11:33:36
19/01/2024,C28829,14:30:00,19:09:00,19,1.9000000000000001,19:10:54,5.7,19:14:42,13.299999999999999,19:22:18
19/01/2024,C28834,07:30:00,12:14:00,13,1.3,12:15:18,3.9,12:17:54,9.1,12:23:06
19/01/2024,C28837,16:30:00,21:14:00,8,0.8,21:14:48,2.4,21:16:24,5.6,21:19:36
19/01/2024,C28841,12:30:00,17:14:00,40,4,17:18:00,12,17:26:00,28,17:42:00
19/01/2024,C28843,13:30:00,18:16:00,9,0.9,18:16:54,2.6999999999999997,18:18:42,6.3,18:22:18
19/01/2024,C28845,09:00:00,13:21:00,54,5.4,13:26:24,16.2,13:37:12,37.8,13:58:48
19/01/2024,C28846,08:30:00,13:12:00,36,3.6,13:15:36,10.799999999999999,13:22:48,25.2,13:37:12
19/01/2024,C28852,11:30:00,16:16:00,40,4,16:20:00,12,16:28:00,28,16:44:00
19/01/2024,C28853,13:00:00,17:23:00,30,3,17:26:00,9,17:32:00,21,17:44:00
19/01/2024,C28855,17:00:00,21:24:00,25,2.5,21:26:30,7.5,21:31:30,17.5,21:41:30
19/01/2024,C28857,08:00:00,12:23:00,52,5.2,12:28:12,15.6,12:38:36,36.4,12:59:24
19/01/2024,C28858,11:00:00,15:24:00,37,3.7,15:27:42,11.1,15:35:06,25.9,15:49:54
19/01/2024,C28859,17:30:00,22:08:00,52,5.2,22:13:12,15.6,22:23:36,36.4,22:44:24
19/01/2024,C28860,18:30:00,23:16:00,12,1.2000000000000002,23:17:12,3.5999999999999996,23:19:36,8.399999999999999,23:24:24
19/01/2024,C28868,19:00:00,23:24:00,54,5.4,23:29:24,16.2,23:40:12,37.8,00:01:48
19/01/2024,C28871,07:00:00,11:20:00,59,5.9,11:25:54,17.7,11:37:42,41.3,12:01:18
19/01/2024,C28876,09:30:00,14:15:00,44,4.4,14:19:24,13.2,14:28:12,30.799999999999997,14:45:48
19/01/2024,C28880,10:30:00,15:09:00,52,5.2,15:14:12,15.6,15:24:36,36.4,15:45:24
19/01/2024,C28885,18:00:00,22:20:00,28,2.8000000000000003,22:22:48,8.4,22:28:24,19.599999999999998,22:39:36
19/01/2024,C28849,19:30:00,02:00:00,1,0.1,02:00:06,0.3,02:00:18,0.7,02:00:42
19/01/2024,C11451,10:45:00,15:11:00,16,1.6,15:12:36,4.8,15:15:48,11.2,15:22:12
20/01/2024,C11449,05:48:00,10:07:00,2,0.2,10:07:12,0.6,10:07:36,1.4,10:08:24
20/01/2024,C11452,10:25:00,14:42:00,20,2,14:44:00,6,14:48:00,14,14:56:00
20/01/2024,C11455,12:18:00,16:42:00,13,1.3,16:43:18,3.9,16:45:54,9.1,16:51:06
20/01/2024,C11458,15:48:00,20:13:00,50,5,20:18:00,15,20:28:00,35,20:48:00
20/01/2024,C11461,18:27:00,22:59:00,35,3.5,23:02:30,10.5,23:09:30,24.5,23:23:30
20/01/2024,C28835,15:00:00,19:29:00,42,4.2,19:33:12,12.6,19:41:36,29.4,19:58:24
20/01/2024,C28836,10:30:00,15:12:00,59,5.9,15:17:54,17.7,15:29:42,41.3,15:53:18
20/01/2024,C28839,13:30:00,18:13:00,43,4.3,18:17:18,12.9,18:25:54,30.099999999999998,18:43:06
20/01/2024,C28840,12:30:00,17:10:00,47,4.7,17:14:42,14.1,17:24:06,32.9,17:42:54
20/01/2024,C28844,16:30:00,21:14:00,21,2.1,21:16:06,6.3,21:20:18,14.7,21:28:42
20/01/2024,C28847,07:30:00,12:13:00,52,5.2,12:18:12,15.6,12:28:36,36.4,12:49:24
20/01/2024,C28848,11:00:00,15:26:00,12,1.2000000000000002,15:27:12,3.5999999999999996,15:29:36,8.399999999999999,15:34:24
20/01/2024,C28851,09:30:00,14:11:00,31,3.1,14:14:06,9.299999999999999,14:20:18,21.7,14:32:42
20/01/2024,C28854,17:00:00,21:23:00,48,4.800000000000001,21:27:48,14.399999999999999,21:37:24,33.599999999999994,21:56:36
20/01/2024,C28856,14:30:00,19:12:00,20,2,19:14:00,6,19:18:00,14,19:26:00
20/01/2024,C28861,07:00:00,11:28:00,7,0.7000000000000001,11:28:42,2.1,11:30:06,4.8999999999999995,11:32:54
20/01/2024,C28864,16:00:00,20:24:00,49,4.9,20:28:54,14.7,20:38:42,34.3,20:58:18
20/01/2024,C28865,08:00:00,12:24:00,5,0.5,12:24:30,1.5,12:25:30,3.5,12:27:30
20/01/2024,C28866,18:00:00,22:38:00,60,6,22:44:00,18,22:56:00,42,23:20:00
20/01/2024,C28872,06:15:00,11:09:00,43,4.3,11:13:18,12.9,11:21:54,30.099999999999998,11:39:06
20/01/2024,C28873,11:30:00,16:14:00,3,0.30000000000000004,16:14:18,0.8999999999999999,16:14:54,2.0999999999999996,16:16:06
20/01/2024,C28874,17:30:00,21:59:00,56,5.6000000000000005,22:04:36,16.8,22:15:48,39.199999999999996,22:38:12
20/01/2024,C28879,15:30:00,20:11:00,22,2.2,20:13:12,6.6,20:17:36,15.399999999999999,20:26:24
20/01/2024,C28881,13:00:00,17:27:00,31,3.1,17:30:06,9.299999999999999,17:36:18,21.7,17:48:42
20/01/2024,C28883,08:30:00,13:10:00,13,1.3,13:11:18,3.9,13:13:54,9.1,13:19:06
20/01/2024,C28884,09:00:00,13:26:00,5,0.5,13:26:30,1.5,13:27:30,3.5,13:29:30
20/01/2024,C11461,18:27:00,22:59:00,15,1.5,23:00:30,4.5,23:03:30,10.5,23:09:30
20/01/2024,C28839,13:30:00,18:13:00,39,3.9000000000000004,18:16:54,11.7,18:24:42,27.299999999999997,18:40:18
20/01/2024,C28840,12:31:00,17:10:00,3,0.30000000000000004,17:10:18,0.8999999999999999,17:10:54,2.0999999999999996,17:12:06
20/01/2024,C28854,17:00:00,21:23:00,27,2.7,21:25:42,8.1,21:31:06,18.9,21:41:54
20/01/2024,C28873,11:30:00,16:14:00,11,1.1,16:15:06,3.3,16:17:18,7.699999999999999,16:21:42
21/01/2024,C11450,08:52:00,13:13:00,16,1.6,13:14:36,4.8,13:17:48,11.2,13:24:12
21/01/2024,C11453,10:23:00,14:41:00,0,0,14:41:00,0,14:41:00,0,14:41:00
21/01/2024,C11456,12:13:00,16:36:00,44,4.4,16:40:24,13.2,16:49:12,30.799999999999997,17:06:48
21/01/2024,C11459,16:24:00,20:47:00,39,3.9000000000000004,20:50:54,11.7,20:58:42,27.299999999999997,21:14:18
21/01/2024,C11462,19:24:00,23:35:00,39,3.9000000000000004,23:38:54,11.7,23:46:42,27.299999999999997,00:02:18
21/01/2024,C28826,10:03:00,14:35:00,49,4.9,14:39:54,14.7,14:49:42,34.3,15:09:18
21/01/2024,C28827,18:30:00,23:12:00,3,0.30000000000000004,23:12:18,0.8999999999999999,23:12:54,2.0999999999999996,23:14:06
21/01/2024,C28830,11:22:00,15:59:00,29,2.9000000000000004,16:01:54,8.7,16:07:42,20.299999999999997,16:19:18
21/01/2024,C28831,11:00:00,15:18:00,52,5.2,15:23:12,15.6,15:33:36,36.4,15:54:24
21/01/2024,C28832,15:00:00,19:18:00,51,5.1000000000000005,19:23:06,15.299999999999999,19:33:18,35.699999999999996,19:53:42
21/01/2024,C28833,12:30:00,17:09:00,58,5.800000000000001,17:14:48,17.4,17:26:24,40.599999999999994,17:49:36
21/01/2024,C28838,14:30:00,19:09:00,1,0.1,19:09:06,0.3,19:09:18,0.7,19:09:42
21/01/2024,C28842,10:30:00,15:10:00,45,4.5,15:14:30,13.5,15:23:30,31.499999999999996,15:41:30
21/01/2024,C28850,11:30:00,16:09:00,58,5.800000000000001,16:14:48,17.4,16:26:24,40.599999999999994,16:49:36
21/01/2024,C28862,17:30:00,22:15:00,38,3.8000000000000003,22:18:48,11.4,22:26:24,26.599999999999998,22:41:36
21/01/2024,C28863,18:00:00,22:27:00,36,3.6,22:30:36,10.799999999999999,22:37:48,25.2,22:52:12
21/01/2024,C28867,09:30:00,14:09:00,23,2.3000000000000003,14:11:18,6.8999999999999995,14:15:54,16.099999999999998,14:25:06
21/01/2024,C28869,13:30:00,18:07:00,9,0.9,18:07:54,2.6999999999999997,18:09:42,6.3,18:13:18
21/01/2024,C28870,09:00:00,13:18:00,56,5.6000000000000005,13:23:36,16.8,13:34:48,39.199999999999996,13:57:12
21/01/2024,C28875,13:00:00,17:21:00,54,5.4,17:26:24,16.2,17:37:12,37.8,17:58:48
21/01/2024,C28877,16:00:00,20:17:00,53,5.300000000000001,20:22:18,15.899999999999999,20:32:54,37.099999999999994,20:54:06
21/01/2024,C28878,15:30:00,20:12:00,33,3.3000000000000003,20:15:18,9.9,20:21:54,23.099999999999998,20:35:06
21/01/2024,C28882,17:00:00,21:19:00,9,0.9,21:19:54,2.6999999999999997,21:21:42,6.3,21:25:18
21/01/2024,C28886,19:00:00,23:31:00,5,0.5,23:31:30,1.5,23:32:30,3.5,23:34:30
21/01/2024,C28887,08:48:00,13:09:00,18,1.8,13:10:48,5.3999999999999995,13:14:24,12.6,13:21:36
21/01/2024,C28831,11:00:00,15:18:00,43,4.3,15:22:18,12.9,15:30:54,30.099999999999998,15:48:06
21/01/2024,C28838,14:30:00,19:09:00,19,1.9000000000000001,19:10:54,5.7,19:14:42,13.299999999999999,19:22:18
21/01/2024,C28863,18:00:00,22:27:00,24,2.4000000000000004,22:29:24,7.199999999999999,22:34:12,16.799999999999997,22:43:48
21/01/2024,C28867,09:30:00,14:09:00,17,1.7000000000000002,14:10:42,5.1,14:14:06,11.899999999999999,14:20:54
21/01/2024,C28875,13:00:00,17:21:00,32,3.2,17:24:12,9.6,17:30:36,22.4,17:43:24
22/01/2024,C11448,05:48:00,10:08:00,8,0.8,10:08:48,2.4,10:10:24,5.6,10:13:36
22/01/2024,C11451,10:45:00,15:11:00,8,0.8,15:11:48,2.4,15:13:24,5.6,15:16:36
22/01/2024,C11454,12:18:00,16:41:00,57,5.7,16:46:42,17.099999999999998,16:58:06,39.9,17:20:54
22/01/2024,C11457,14:48:00,19:11:00,13,1.3,19:12:18,3.9,19:14:54,9.1,19:20:06
22/01/2024,C11460,20:27:00,04:08:00,33,3.3000000000000003,04:11:18,9.9,04:17:54,23.099999999999998,04:31:06
22/01/2024,C28828,06:15:00,11:14:00,16,1.6,11:15:36,4.8,11:18:48,11.2,11:25:12
22/01/2024,C28829,14:30:00,19:09:00,9,0.9,19:09:54,2.6999999999999997,19:11:42,6.3,19:15:18
22/01/2024,C28834,07:30:00,12:14:00,45,4.5,12:18:30,13.5,12:27:30,31.499999999999996,12:45:30
22/01/2024,C28837,16:30:00,21:14:00,41,4.1000000000000005,21:18:06,12.299999999999999,21:26:18,28.7,21:42:42
22/01/2024,C28841,12:30:00,17:14:00,19,1.9000000000000001,17:15:54,5.7,17:19:42,13.299999999999999,17:27:18
22/01/2024,C28843,13:30:00,18:16:00,18,1.8,18:17:48,5.3999999999999995,18:21:24,12.6,18:28:36
22/01/2024,C28845,09:00:00,13:21:00,35,3.5,13:24:30,10.5,13:31:30,24.5,13:45:30
22/01/2024,C28846,08:30:00,13:12:00,32,3.2,13:15:12,9.6,13:21:36,22.4,13:34:24
22/01/2024,C28852,11:30:00,16:16:00,14,1.4000000000000001,16:17:24,4.2,16:20:12,9.799999999999999,16:25:48
22/01/2024,C28853,13:00:00,17:23:00,12,1.2000000000000002,17:24:12,3.5999999999999996,17:26:36,8.399999999999999,17:31:24
22/01/2024,C28855,17:00:00,21:24:00,26,2.6,21:26:36,7.8,21:31:48,18.2,21:42:12
22/01/2024,C28857,08:00:00,12:23:00,7,0.7000000000000001,12:23:42,2.1,12:25:06,4.8999999999999995,12:27:54
22/01/2024,C28858,11:00:00,15:24:00,10,1,15:25:00,3,15:27:00,7,15:31:00
22/01/2024,C28859,17:30:00,22:08:00,3,0.30000000000000004,22:08:18,0.8999999999999999,22:08:54,2.0999999999999996,22:10:06
22/01/2024,C28860,18:30:00,23:16:00,28,2.8000000000000003,23:18:48,8.4,23:24:24,19.599999999999998,23:35:36
22/01/2024,C28868,19:00:00,23:24:00,36,3.6,23:27:36,10.799999999999999,23:34:48,25.2,23:49:12
22/01/2024,C28871,07:00:00,11:20:00,18,1.8,11:21:48,5.3999999999999995,11:25:24,12.6,11:32:36
22/01/2024,C28876,09:30:00,14:15:00,55,5.5,14:20:30,16.5,14:31:30,38.5,14:53:30
22/01/2024,C28880,10:30:00,15:09:00,43,4.3,15:13:18,12.9,15:21:54,30.099999999999998,15:39:06
22/01/2024,C28885,18:00:00,22:20:00,15,1.5,22:21:30,4.5,22:24:30,10.5,22:30:30
23/01/2024,C11448,05:48:00,10:08:00,18,1.8,10:09:48,5.3999999999999995,10:13:24,12.6,10:20:36
23/01/2024,C11451,10:45:00,15:11:00,42,4.2,15:15:12,12.6,15:23:36,29.4,15:40:24
23/01/2024,C11454,12:18:00,16:41:00,40,4,16:45:00,12,16:53:00,28,17:09:00
23/01/2024,C11457,14:48:00,19:11:00,21,2.1,19:13:06,6.3,19:17:18,14.7,19:25:42
23/01/2024,C11460,20:27:00,04:08:00,50,5,04:13:00,15,04:23:00,35,04:43:00
23/01/2024,C28828,06:15:00,11:14:00,0,0,11:14:00,0,11:14:00,0,11:14:00
23/01/2024,C28829,14:30:00,19:09:00,31,3.1,19:12:06,9.299999999999999,19:18:18,21.7,19:30:42
23/01/2024,C28834,07:30:00,12:14:00,32,3.2,12:17:12,9.6,12:23:36,22.4,12:36:24
23/01/2024,C28837,16:30:00,21:14:00,60,6,21:20:00,18,21:32:00,42,21:56:00
23/01/2024,C28841,12:30:00,17:14:00,43,4.3,17:18:18,12.9,17:26:54,30.099999999999998,17:44:06
23/01/2024,C28843,13:30:00,18:16:00,51,5.1000000000000005,18:21:06,15.299999999999999,18:31:18,35.699999999999996,18:51:42
23/01/2024,C28845,09:00:00,13:21:00,36,3.6,13:24:36,10.799999999999999,13:31:48,25.2,13:46:12
23/01/2024,C28846,08:30:00,13:12:00,41,4.1000000000000005,13:16:06,12.299999999999999,13:24:18,28.7,13:40:42
23/01/2024,C28852,11:30:00,16:16:00,42,4.2,16:20:12,12.6,16:28:36,29.4,16:45:24
23/01/2024,C28853,13:00:00,17:23:00,9,0.9,17:23:54,2.6999999999999997,17:25:42,6.3,17:29:18
23/01/2024,C28855,17:00:00,21:24:00,32,3.2,21:27:12,9.6,21:33:36,22.4,21:46:24
23/01/2024,C28857,08:00:00,12:23:00,29,2.9000000000000004,12:25:54,8.7,12:31:42,20.299999999999997,12:43:18
23/01/2024,C28858,11:00:00,15:24:00,34,3.4000000000000004,15:27:24,10.2,15:34:12,23.799999999999997,15:47:48
23/01/2024,C28859,17:30:00,22:08:00,51,5.1000000000000005,22:13:06,15.299999999999999,22:23:18,35.699999999999996,22:43:42
23/01/2024,C28860,18:30:00,23:16:00,46,4.6000000000000005,23:20:36,13.799999999999999,23:29:48,32.199999999999996,23:48:12
23/01/2024,C28868,19:00:00,23:24:00,0,0,23:24:00,0,23:24:00,0,23:24:00
23/01/2024,C28871,07:00:00,11:20:00,44,4.4,11:24:24,13.2,11:33:12,30.799999999999997,11:50:48
23/01/2024,C28876,09:30:00,14:15:00,6,0.6000000000000001,14:15:36,1.7999999999999998,14:16:48,4.199999999999999,14:19:12
23/01/2024,C28880,10:30:00,15:09:00,34,3.4000000000000004,15:12:24,10.2,15:19:12,23.799999999999997,15:32:48
23/01/2024,C28885,18:00:00,22:20:00,46,4.6000000000000005,22:24:36,13.799999999999999,22:33:48,32.199999999999996,22:52:12
24/01/2024,C11448,05:48:00,10:08:00,47,4.7,10:12:42,14.1,10:22:06,32.9,10:40:54
24/01/2024,C11451,10:45:00,15:11:00,46,4.6000000000000005,15:15:36,13.799999999999999,15:24:48,32.199999999999996,15:43:12
24/01/2024,C11454,12:18:00,16:41:00,56,5.6000000000000005,16:46:36,16.8,16:57:48,39.199999999999996,17:20:12
24/01/2024,C11457,14:48:00,19:11:00,51,5.1000000000000005,19:16:06,15.299999999999999,19:26:18,35.699999999999996,19:46:42
24/01/2024,C11460,20:27:00,04:08:00,43,4.3,04:12:18,12.9,04:20:54,30.099999999999998,04:38:06
24/01/2024,C28828,06:15:00,11:14:00,36,3.6,11:17:36,10.799999999999999,11:24:48,25.2,11:39:12
24/01/2024,C28829,14:30:00,19:09:00,58,5.800000000000001,19:14:48,17.4,19:26:24,40.599999999999994,19:49:36
24/01/2024,C28834,07:30:00,12:14:00,37,3.7,12:17:42,11.1,12:25:06,25.9,12:39:54
24/01/2024,C28837,16:30:00,21:14:00,5,0.5,21:14:30,1.5,21:15:30,3.5,21:17:30
24/01/2024,C28841,12:30:00,17:14:00,32,3.2,17:17:12,9.6,17:23:36,22.4,17:36:24
24/01/2024,C28843,13:30:00,18:16:00,24,2.4000000000000004,18:18:24,7.199999999999999,18:23:12,16.799999999999997,18:32:48
24/01/2024,C28845,09:00:00,13:21:00,52,5.2,13:26:12,15.6,13:36:36,36.4,13:57:24
24/01/2024,C28846,08:30:00,13:12:00,9,0.9,13:12:54,2.6999999999999997,13:14:42,6.3,13:18:18
24/01/2024,C28852,11:30:00,16:16:00,38,3.8000000000000003,16:19:48,11.4,16:27:24,26.599999999999998,16:42:36
24/01/2024,C28853,13:00:00,17:23:00,23,2.3000000000000003,17:25:18,6.8999999999999995,17:29:54,16.099999999999998,17:39:06
24/01/2024,C28855,17:00:00,21:24:00,40,4,21:28:00,12,21:36:00,28,21:52:00
24/01/2024,C28857,08:00:00,12:23:00,40,4,12:27:00,12,12:35:00,28,12:51:00
24/01/2024,C28858,11:00:00,15:24:00,30,3,15:27:00,9,15:33:00,21,15:45:00
24/01/2024,C28859,17:30:00,22:08:00,57,5.7,22:13:42,17.099999999999998,22:25:06,39.9,22:47:54
24/01/2024,C28860,18:30:00,23:16:00,35,3.5,23:19:30,10.5,23:26:30,24.5,23:40:30
24/01/2024,C28868,19:00:00,23:24:00,12,1.2000000000000002,23:25:12,3.5999999999999996,23:27:36,8.399999999999999,23:32:24
24/01/2024,C28871,07:00:00,11:20:00,4,0.4,11:20:24,1.2,11:21:12,2.8,11:22:48
24/01/2024,C28876,09:30:00,14:15:00,46,4.6000000000000005,14:19:36,13.799999999999999,14:28:48,32.199999999999996,14:47:12
24/01/2024,C28880,10:30:00,15:09:00,21,2.1,15:11:06,6.3,15:15:18,14.7,15:23:42
24/01/2024,C28885,18:00:00,22:20:00,46,4.6000000000000005,22:24:36,13.799999999999999,22:33:48,32.199999999999996,22:52:12
25/01/2024,C11448,05:48:00,10:08:00,31,3.1,10:11:06,9.299999999999999,10:17:18,21.7,10:29:42
25/01/2024,C11451,10:45:00,15:11:00,52,5.2,15:16:12,15.6,15:26:36,36.4,15:47:24
25/01/2024,C11454,12:18:00,16:41:00,34,3.4000000000000004,16:44:24,10.2,16:51:12,23.799999999999997,17:04:48
25/01/2024,C11457,14:48:00,19:11:00,29,2.9000000000000004,19:13:54,8.7,19:19:42,20.299999999999997,19:31:18
25/01/2024,C11460,20:27:00,04:08:00,46,4.6000000000000005,04:12:36,13.799999999999999,04:21:48,32.199999999999996,04:40:12
25/01/2024,C28828,06:15:00,11:14:00,40,4,11:18:00,12,11:26:00,28,11:42:00
25/01/2024,C28829,14:30:00,19:09:00,40,4,19:13:00,12,19:21:00,28,19:37:00
25/01/2024,C28834,07:30:00,12:14:00,22,2.2,12:16:12,6.6,12:20:36,15.399999999999999,12:29:24
25/01/2024,C28837,16:30:00,21:14:00,25,2.5,21:16:30,7.5,21:21:30,17.5,21:31:30
25/01/2024,C28841,12:30:00,17:14:00,56,5.6000000000000005,17:19:36,16.8,17:30:48,39.199999999999996,17:53:12
25/01/2024,C28843,13:30:00,18:16:00,1,0.1,18:16:06,0.3,18:16:18,0.7,18:16:42
25/01/2024,C28845,09:00:00,13:21:00,6,0.6000000000000001,13:21:36,1.7999999999999998,13:22:48,4.199999999999999,13:25:12
25/01/2024,C28846,08:30:00,13:12:00,52,5.2,13:17:12,15.6,13:27:36,36.4,13:48:24
25/01/2024,C28852,11:30:00,16:16:00,17,1.7000000000000002,16:17:42,5.1,16:21:06,11.899999999999999,16:27:54
25/01/2024,C28853,13:00:00,17:23:00,0,0,17:23:00,0,17:23:00,0,17:23:00
25/01/2024,C28855,17:00:00,21:24:00,35,3.5,21:27:30,10.5,21:34:30,24.5,21:48:30
25/01/2024,C28857,08:00:00,12:23:00,30,3,12:26:00,9,12:32:00,21,12:44:00
25/01/2024,C28858,11:00:00,15:24:00,1,0.1,15:24:06,0.3,15:24:18,0.7,15:24:42
25/01/2024,C28859,17:30:00,22:08:00,54,5.4,22:13:24,16.2,22:24:12,37.8,22:45:48
25/01/2024,C28860,18:30:00,23:16:00,10,1,23:17:00,3,23:19:00,7,23:23:00
25/01/2024,C28868,19:00:00,23:24:00,7,0.7000000000000001,23:24:42,2.1,23:26:06,4.8999999999999995,23:28:54
25/01/2024,C28871,07:00:00,11:20:00,46,4.6000000000000005,11:24:36,13.799999999999999,11:33:48,32.199999999999996,11:52:12
25/01/2024,C28876,09:30:00,14:15:00,51,5.1000000000000005,14:20:06,15.299999999999999,14:30:18,35.699999999999996,14:50:42
25/01/2024,C28880,10:30:00,15:09:00,39,3.9000000000000004,15:12:54,11.7,15:20:42,27.299999999999997,15:36:18
25/01/2024,C28885,18:00:00,22:20:00,58,5.800000000000001,22:25:48,17.4,22:37:24,40.599999999999994,23:00:36
26/01/2024,C11448,05:48:00,10:08:00,16,1.6,10:09:36,4.8,10:12:48,11.2,10:19:12
26/01/2024,C11451,10:45:00,15:11:00,47,4.7,15:15:42,14.1,15:25:06,32.9,15:43:54
26/01/2024,C11454,12:18:00,16:41:00,29,2.9000000000000004,16:43:54,8.7,16:49:42,20.299999999999997,17:01:18
26/01/2024,C11457,14:48:00,19:11:00,11,1.1,19:12:06,3.3,19:14:18,7.699999999999999,19:18:42
26/01/2024,C11460,20:27:00,04:08:00,18,1.8,04:09:48,5.3999999999999995,04:13:24,12.6,04:20:36
26/01/2024,C28828,06:15:00,11:14:00,42,4.2,11:18:12,12.6,11:26:36,29.4,11:43:24
26/01/2024,C28829,14:30:00,19:09:00,33,3.3000000000000003,19:12:18,9.9,19:18:54,23.099999999999998,19:32:06
26/01/2024,C28834,07:30:00,12:14:00,6,0.6000000000000001,12:14:36,1.7999999999999998,12:15:48,4.199999999999999,12:18:12
26/01/2024,C28837,16:30:00,21:14:00,34,3.4000000000000004,21:17:24,10.2,21:24:12,23.799999999999997,21:37:48
26/01/2024,C28841,12:30:00,17:14:00,9,0.9,17:14:54,2.6999999999999997,17:16:42,6.3,17:20:18
26/01/2024,C28843,13:30:00,18:16:00,51,5.1000000000000005,18:21:06,15.299999999999999,18:31:18,35.699999999999996,18:51:42
26/01/2024,C28845,09:00:00,13:21:00,38,3.8000000000000003,13:24:48,11.4,13:32:24,26.599999999999998,13:47:36
26/01/2024,C28846,08:30:00,13:12:00,18,1.8,13:13:48,5.3999999999999995,13:17:24,12.6,13:24:36
26/01/2024,C28852,11:30:00,16:16:00,12,1.2000000000000002,16:17:12,3.5999999999999996,16:19:36,8.399999999999999,16:24:24
26/01/2024,C28853,13:00:00,17:23:00,51,5.1000000000000005,17:28:06,15.299999999999999,17:38:18,35.699999999999996,17:58:42
26/01/2024,C28855,17:00:00,21:24:00,56,5.6000000000000005,21:29:36,16.8,21:40:48,39.199999999999996,22:03:12
26/01/2024,C28857,08:00:00,12:23:00,11,1.1,12:24:06,3.3,12:26:18,7.699999999999999,12:30:42
26/01/2024,C28858,11:00:00,15:24:00,17,1.7000000000000002,15:25:42,5.1,15:29:06,11.899999999999999,15:35:54
26/01/2024,C28859,17:30:00,22:08:00,34,3.4000000000000004,22:11:24,10.2,22:18:12,23.799999999999997,22:31:48
26/01/2024,C28860,18:30:00,23:16:00,24,2.4000000000000004,23:18:24,7.199999999999999,23:23:12,16.799999999999997,23:32:48
26/01/2024,C28868,19:00:00,23:24:00,44,4.4,23:28:24,13.2,23:37:12,30.799999999999997,23:54:48
26/01/2024,C28871,07:00:00,11:20:00,39,3.9000000000000004,11:23:54,11.7,11:31:42,27.299999999999997,11:47:18
26/01/2024,C28876,09:30:00,14:15:00,54,5.4,14:20:24,16.2,14:31:12,37.8,14:52:48
26/01/2024,C28880,10:30:00,15:09:00,22,2.2,15:11:12,6.6,15:15:36,15.399999999999999,15:24:24
26/01/2024,C28885,18:00:00,22:20:00,23,2.3000000000000003,22:22:18,6.8999999999999995,22:26:54,16.099999999999998,22:36:06
26/01/2024,C28849,19:30:00,02:00:00,49,4.9,02:04:54,14.7,02:14:42,34.3,02:34:18
27/01/2024,C11449,05:48:00,10:07:00,14,1.4000000000000001,10:08:24,4.2,10:11:12,9.799999999999999,10:16:48
27/01/2024,C11452,10:25:00,14:42:00,58,5.800000000000001,14:47:48,17.4,14:59:24,40.599999999999994,15:22:36
27/01/2024,C11455,12:18:00,16:42:00,59,5.9,16:47:54,17.7,16:59:42,41.3,17:23:18
27/01/2024,C11458,15:48:00,20:13:00,29,2.9000000000000004,20:15:54,8.7,20:21:42,20.299999999999997,20:33:18
27/01/2024,C11461,18:27:00,22:59:00,9,0.9,22:59:54,2.6999999999999997,23:01:42,6.3,23:05:18
27/01/2024,C28835,15:00:00,19:29:00,27,2.7,19:31:42,8.1,19:37:06,18.9,19:47:54
27/01/2024,C28836,10:30:00,15:12:00,11,1.1,15:13:06,3.3,15:15:18,7.699999999999999,15:19:42
27/01/2024,C28839,13:30:00,18:13:00,25,2.5,18:15:30,7.5,18:20:30,17.5,18:30:30
27/01/2024,C28840,12:30:00,17:10:00,31,3.1,17:13:06,9.299999999999999,17:19:18,21.7,17:31:42
27/01/2024,C28844,16:30:00,21:14:00,27,2.7,21:16:42,8.1,21:22:06,18.9,21:32:54
27/01/2024,C28847,07:30:00,12:13:00,43,4.3,12:17:18,12.9,12:25:54,30.099999999999998,12:43:06
27/01/2024,C28848,11:00:00,15:26:00,3,0.30000000000000004,15:26:18,0.8999999999999999,15:26:54,2.0999999999999996,15:28:06
27/01/2024,C28851,09:30:00,14:11:00,1,0.1,14:11:06,0.3,14:11:18,0.7,14:11:42
